0.828,-0.84176
0.829,-0.8421
0.83,-0.84244
0.831,-0.84278
0.832,-0.84312
0.833,-0.84345
0.834,-0.84379
0.835,-0.84413
0.836,-0.84447
0.837,-0.84481
0.838,-0.84514
0.839,-0.84548
0.84,-0.84582
0.841,-0.84616
0.842,-0.84649
0.843,-0.84683
0.844,-0.84717
0.845,-0.84751
0.846,-0.84784
0.847,-0.84818
0.848,-0.84852
0.849,-0.84886
0.85,-0.84919
0.851,-0.84953
0.852,-0.84987
0.853,-0.8502
0.854,-0.85054
0.855,-0.85088
0.856,-0.85122
0.857,-0.85155
0.858,-0.85189
0.859,-0.85223
0.86,-0.85256
0.861,-0.8529
0.862,-0.85324
0.863,-0.85357
0.864,-0.85391
0.865,-0.85425
0.866,-0.85458
0.867,-0.85492
0.868,-0.85526
0.869,-0.85559
0.87,-0.85593
0.871,-0.85627
0.872,-0.8566
0.873,-0.85694
0.874,-0.85727
0.875,-0.85761
0.876,-0.85795
0.877,-0.85828
0.878,-0.85862
0.879,-0.85895
0.88,-0.85929
0.881,-0.85963
0.882,-0.85996
0.883,-0.8603
0.884,-0.86063
0.885,-0.86097
0.886,-0.86131
0.887,-0.86164
0.888,-0.86198
0.889,-0.86231
0.89,-0.86265
0.891,-0.86299
0.892,-0.86332
0.893,-0.86366
0.894,-0.86399
0.895,-0.86433
0.896,-0.86466
0.897,-0.865
0.898,-0.86533
0.899,-0.86567
0.9,-0.866
0.901,-0.86634
0.902,-0.86668
0.903,-0.86701
0.904,-0.86735
0.905,-0.86768
0.906,-0.86802
0.907,-0.86835
0.908,-0.86869
0.909,-0.86902
0.91,-0.86936
0.911,-0.86969
0.912,-0.87003
0.913,-0.87036
0.914,-0.8707
0.915,-0.87103
0.916,-0.87137
0.917,-0.8717
0.918,-0.87203
0.919,-0.87237
0.92,-0.8727
0.921,-0.87304
0.922,-0.87337
0.923,-0.87371
0.924,-0.87404
0.925,-0.87438
0.926,-0.87471
0.927,-0.87505
0.928,-0.87538
0.929,-0.87571
0.93,-0.87605
0.931,-0.87638
0.932,-0.87672
0.933,-0.87705
0.934,-0.87739
0.935,-0.87772
0.936,-0.87805
0.937,-0.87839
0.938,-0.87872
0.939,-0.87906
0.94,-0.87939
0.941,-0.87972
0.942,-0.88006
0.943,-0.88039
0.944,-0.88073
0.945,-0.88106
0.946,-0.88139
0.947,-0.88173
0.948,-0.88206
0.949,-0.88239
0.95,-0.88273
0.951,-0.88306
0.952,-0.88339
0.953,-0.88373
0.954,-0.88406
0.955,-0.8844
0.956,-0.88473
0.957,-0.88506
0.958,-0.8854
0.959,-0.88573
0.96,-0.88606
0.961,-0.8864
0.962,-0.88673
0.963,-0.88706
0.964,-0.8874
0.965,-0.88773
0.966,-0.88806
0.967,-0.88839
0.968,-0.88873
0.969,-0.88906
0.97,-0.88939
0.971,-0.88973
0.972,-0.89006
0.973,-0.89039
0.974,-0.89073
0.975,-0.89106
0.976,-0.89139
0.977,-0.89172
0.978,-0.89206
0.979,-0.89239
0.98,-0.89272
0.981,-0.89306
0.982,-0.89339
0.983,-0.89372
0.984,-0.89405
0.985,-0.89439
0.986,-0.89472
0.987,-0.89505
0.988,-0.89538
0.989,-0.89572
0.99,-0.89605
0.991,-0.89638
0.992,-0.89671
0.993,-0.89705
0.994,-0.89738
0.995,-0.89771
0.996,-0.89804
0.997,-0.89837
0.998,-0.89871
0.999,-0.89904
1,-0.89937
